exercise,elbow_angle,hip_angle,knee_angle,label
biceps_curl,166.32555177353308,173.88485939411885,178.73587128737685,0
biceps_curl,167.27445359938605,174.13271592405482,177.7534881227339,0
biceps_curl,168.28101328894311,175.1203261748633,178.81314305097692,0
biceps_curl,169.43409214093006,176.17800306459668,178.9900449200121,0
biceps_curl,170.5585371353421,176.5740207689205,179.48883258510384,0
biceps_curl,170.54647799135046,177.11575286123016,179.76074809750122,0
biceps_curl,171.42982154904507,177.13610834171442,179.63080399339802,0
biceps_curl,172.3497279214939,177.2246454949526,179.60516572565308,0
biceps_curl,172.43686735727582,177.30006803672228,179.15678754337023,0
biceps_curl,172.95550029166242,176.4872773199475,178.46726321658292,0
biceps_curl,172.6224791889789,176.43502130371158,178.80184128595604,0
biceps_curl,172.6123316975447,177.05848803400653,178.56999269229914,0
biceps_curl,172.6300565834022,177.35913661359479,178.36756133994555,0
biceps_curl,172.4118557938678,177.68721221836773,177.81910727759438,0
biceps_curl,171.82477380612622,178.06478080033983,177.88752555183092,0
biceps_curl,171.7308979963337,178.27823927898208,177.4262056497731,0
biceps_curl,171.6646758564537,178.19281804545895,177.39565968630055,0
biceps_curl,171.45725573248774,178.36812997572144,177.39502388267988,0
biceps_curl,170.48835618909618,178.4334954783369,177.11227571759002,0
biceps_curl,170.6945218849548,177.5169939619681,178.24629195001805,0
biceps_curl,170.18855923850882,178.42387984331685,177.41610287684804,0
biceps_curl,170.37426853080467,177.37820731920377,178.75577686164104,0
biceps_curl,169.8261542142718,177.53113351265165,178.53093755946745,0
biceps_curl,167.65025054595506,177.59354280371338,177.9545321797039,0
biceps_curl,163.14522435313225,178.45768828885366,177.01737509473455,0
biceps_curl,160.4716873256854,178.25102986835876,178.59474331596303,0
biceps_curl,157.7039958655257,179.3603415386485,176.92174950316127,0
biceps_curl,154.4497487974924,178.74891766294152,175.8114063946772,0
biceps_curl,148.37649613736875,178.7670990588077,175.72827648120307,0
biceps_curl,134.79098674874578,177.6586796369422,177.22488127270543,0
biceps_curl,130.62665360806352,177.7530314952784,177.13897019677265,0
biceps_curl,118.14132657763736,177.22373561616115,178.03211431955663,0
biceps_curl,95.22249082079145,174.7508925563738,179.911653431907,0
biceps_curl,78.31041877210735,175.18918128759606,179.1347052074026,0
biceps_curl,34.84757768209077,175.2926650203413,179.0313034964545,0
biceps_curl,36.80322025221122,175.56449563625054,178.16579372874472,0
biceps_curl,26.71695873592323,175.94143438474654,178.0236270438697,0
biceps_curl,17.83768477418473,175.9332578422744,178.02830241021942,0
biceps_curl,15.905701265038385,175.61009826070722,177.71414330994367,0
biceps_curl,14.689158185885004,175.2905343515119,177.9262110099413,0
biceps_curl,14.070258098544874,175.48681727613757,178.08156358298518,0
biceps_curl,11.666366081910537,176.03991668297456,177.9073102773665,0
biceps_curl,10.404236990778694,176.32179134897518,177.82198130307245,0
biceps_curl,8.78875559231839,176.45042770390083,177.92063608977958,0
biceps_curl,5.15167465017217,176.83702843132406,178.00609258018818,0
biceps_curl,4.56896408147096,177.13535102494797,178.0396041084322,0
biceps_curl,4.287201004432321,177.19028759252595,178.04643695811757,0
biceps_curl,2.9289910266280756,176.9510379089489,177.99516140027163,0
biceps_curl,0.10185579226053601,177.29481062554046,178.1349531408981,0
biceps_curl,2.1638864568593297,176.8536518777167,178.60284827314058,0
biceps_curl,2.369348237963997,176.23652423655392,179.02419813721147,0
biceps_curl,2.3749774476044885,176.01753491356703,179.1392885104851,0
biceps_curl,2.031705737692751,175.73731451604712,179.2731710718942,0
biceps_curl,178.188275005417,176.88457776155929,179.44553160765838,0
biceps_curl,179.17108401945765,177.69887666370354,178.7836329938443,0
biceps_curl,179.30471920301898,178.11798867011868,178.27725252159837,0
biceps_curl,179.5402126890081,178.24251507039847,177.63169958294142,0
biceps_curl,179.12206276734054,178.97812341029,177.21190742037,0
biceps_curl,179.75698650925108,178.07037732676696,178.1630793157076,0
biceps_curl,178.28436342076137,178.73222840970647,178.3074305890371,0
biceps_curl,178.3355516614173,179.0936328431389,178.18651727867163,0
biceps_curl,178.59803459199844,179.07479631929337,177.80630934835833,0
biceps_curl,178.79990637939227,178.35827458730614,178.30496864308392,0
biceps_curl,178.93053174996132,178.29946316258238,177.9831918045737,0
biceps_curl,179.09474845386023,177.7505667566018,178.28047791784127,0
biceps_curl,176.71976514279098,177.5013580979259,178.66576624468973,0
biceps_curl,158.04474887503073,177.54137733023177,178.68376601743364,0
biceps_curl,58.892234398271356,177.40244689802714,178.94194368719045,0
biceps_curl,26.577943648675806,177.26962950794712,179.09951682457262,0
biceps_curl,16.429870116536165,177.2081655045026,179.26023365541673,0
biceps_curl,8.870991009723905,177.11650321133388,179.35985433391744,0
biceps_curl,1.4342698431147651,176.82600422344092,179.6607177204332,0
biceps_curl,0.9591969308208587,176.9473047263242,179.54916258918428,0
biceps_curl,9.360580187753898,176.75790536587624,179.78262907906839,0
biceps_curl,8.117762634197156,176.35072424422333,179.89527088813182,0
biceps_curl,7.146243203314965,176.38405604656143,179.84543618297045,0
biceps_curl,6.7667141369402914,176.4836898576212,179.91142055845808,0
biceps_curl,6.800688687421191,176.65330967006062,179.94854759079897,0
biceps_curl,7.645304320558083,176.68982357221546,179.87125115519916,0
biceps_curl,8.317881030000947,176.7735494475091,179.59801584692264,0
biceps_curl,8.372267531079144,176.71973578902148,179.5124404490939,0
biceps_curl,8.501196180724946,176.64786416526917,179.4360563855439,0
biceps_curl,8.354712319907513,176.60593957312483,179.41008591852147,0
biceps_curl,8.156637221949358,176.5311957953136,179.49021824017868,0
biceps_curl,8.178617722367315,176.4625998592275,179.67775462433585,0
biceps_curl,7.784599560610704,176.32180089195649,179.81102185259925,0
biceps_curl,7.328665891789776,176.32670876526225,179.86301538478355,0
biceps_curl,7.080908986268755,176.1539622916431,179.73249139448524,0
biceps_curl,6.162249006036208,176.11974577455445,179.64877007558798,0
biceps_curl,6.633516355974771,176.31401505567578,179.55880588962654,0
biceps_curl,7.293752068610116,176.3477432721029,179.50390602378832,0
biceps_curl,9.729628446927153,176.1649584774769,179.23175746040792,0
biceps_curl,12.065428350530574,176.2230927349088,179.31432963498,0
biceps_curl,99.6592844649407,176.27640209766926,179.57475208817684,0
biceps_curl,138.07063419816248,176.30509857815457,179.66391098435156,0
biceps_curl,134.28259665409774,176.34083501080707,179.90384043314543,0
biceps_curl,173.93479921363817,176.34008387690596,179.97234637813648,0
biceps_curl,10.808544632050305,176.3426477972721,179.99458584178055,0
biceps_curl,89.02661886924989,176.35855995579342,179.8263549301757,0
biceps_curl,158.00649866358918,176.36748054563333,179.64913967050177,0
biceps_curl,175.68660556404973,176.11525297992625,179.65687074481338,0
biceps_curl,179.2011385744921,175.90533648584753,179.6934149158055,0
biceps_curl,178.20773961889992,175.91442493519594,179.69787072981865,0
biceps_curl,178.46009962575994,176.09839602069866,179.88476662233091,0
biceps_curl,178.66888355807896,176.2616506920293,179.88922834949096,0
biceps_curl,178.35605991786304,177.56262065899057,179.43912424250232,0
biceps_curl,178.4949410968398,177.55617181081678,179.202128961051,0
biceps_curl,178.26858962929197,177.44116913252358,179.81881627757414,0
biceps_curl,178.4334909488937,177.42213097607214,179.74532705764761,0
biceps_curl,178.38534787926486,177.57933357766294,179.33906198268687,0
biceps_curl,178.43460220965966,176.54049627148373,179.64941188576762,0
biceps_curl,178.4172458488133,176.59696008195104,179.30011189369407,0
biceps_curl,163.4354021013971,174.7995196950275,173.37681386781276,0
biceps_curl,157.92665378036696,175.33212366049966,176.73427242954773,0
biceps_curl,161.2683013912285,176.54269546245607,176.33875027475807,0
biceps_curl,159.7258474401717,178.16258973818603,174.93755349623805,0
biceps_curl,150.9674612119925,178.46987728153388,174.08301094402543,0
biceps_curl,137.7360910238381,179.94769718265212,173.77190656653158,0
biceps_curl,126.0427430428635,179.5105444635981,171.2215825281043,0
biceps_curl,127.27490861482228,179.7908255559899,172.39002975855817,0
biceps_curl,106.95219480806824,179.2138984846107,171.93812949579268,0
biceps_curl,91.78210232197398,179.9180791725964,171.7136076596503,0
biceps_curl,75.50920012126156,179.31303709506733,171.67976759681343,0
biceps_curl,65.79671047924495,178.69690518143435,171.74354912185444,0
biceps_curl,68.34450664136591,178.97314378894407,172.06175134178025,0
biceps_curl,58.09153453368032,179.04473621327801,171.56080508735243,0
biceps_curl,50.478900842666995,178.87171108350688,170.26039130060948,0
biceps_curl,45.77602664309512,178.54629156239494,169.91401890155942,0
biceps_curl,41.59883443995194,178.84391111448338,170.34769707177878,0
biceps_curl,39.92296362236358,178.99801233860504,170.58592453042093,0
biceps_curl,35.28823100263076,178.7453957800026,170.88507855057344,0
biceps_curl,32.33637409186064,178.47699419589196,170.92940674466476,0
biceps_curl,29.34030229692944,178.33482527119267,170.71469607654032,0
biceps_curl,25.18205677498927,178.47344917519354,171.0539792365584,0
biceps_curl,25.09829095238178,179.08921059754496,171.15471362665141,0
biceps_curl,23.47790385751316,179.21665201620513,171.31537979593645,0
biceps_curl,21.974804693849258,179.30754674157254,171.6087392378425,0
biceps_curl,21.01971861581249,179.13289550013883,171.04849018506698,0
biceps_curl,20.146953566109733,179.12156125735956,170.86541982608176,0
biceps_curl,20.311349886058387,179.0419515438112,170.46550257945498,0
biceps_curl,20.44135658249917,178.9654394771036,170.2958493778699,0
biceps_curl,20.119515857954664,178.782072938456,170.46043178884824,0
biceps_curl,21.765004169711343,179.22775942764216,170.57838078895696,0
biceps_curl,25.337810022432063,179.1831931984008,169.9498967807143,0
biceps_curl,27.16046914607369,179.09619291657225,168.70945701971112,0
biceps_curl,29.442139466777785,178.65956903855437,168.05776499884192,0
biceps_curl,33.70490435480718,178.63101997236942,166.67356829858215,0
biceps_curl,42.17158890675871,179.24252691861412,166.32942081768013,0
biceps_curl,50.90282216863984,179.4560027825818,167.485931385694,0
biceps_curl,52.67631342692425,179.39007397302979,168.00824864117456,0
biceps_curl,58.15404429041973,178.90198441065453,168.39025300149657,0
biceps_curl,69.73343527894863,178.53042987594742,168.45624398064825,0
biceps_curl,77.02723683335365,178.4287952436042,168.64711571775007,0
biceps_curl,89.8915410078355,178.43344956188915,168.90694777705858,0
biceps_curl,92.03434704700042,178.44223369466528,169.09346646308626,0
biceps_curl,104.47752618131074,178.44173150976175,169.24013004976652,0
biceps_curl,120.377465566191,178.4583701080063,169.30520873772568,0
biceps_curl,133.23391523072252,178.46029679717861,169.53667061186684,0
biceps_curl,139.91628467892141,178.20980501806255,170.50536101618812,0
biceps_curl,140.24002229978035,178.05076212319406,171.03894592623058,0
biceps_curl,146.0432186918739,177.93785718154,171.1450177628898,0
biceps_curl,150.8422404464122,177.44549538079735,171.20370281037273,0
biceps_curl,155.3789235082728,177.18067083563875,170.69922852406367,0
biceps_curl,157.81574768826945,176.93401268443412,170.6694030391844,0
biceps_curl,158.4998498272032,176.89884276544979,171.05437329312738,0
biceps_curl,159.72798782589683,176.88935756880264,171.94651172429013,0
biceps_curl,161.1113872258512,177.5923326433893,172.34874130367885,0
biceps_curl,162.41670953487505,177.86535090600478,172.43213900616408,0
biceps_curl,163.2851557929349,178.21248382623398,172.94452536613662,0
biceps_curl,163.8574027747091,178.44276888854557,173.22622726850165,0
biceps_curl,164.19409515920344,178.60422215618325,173.05869394622388,0
biceps_curl,164.27298927268458,179.09084961716601,173.12369605503346,0
biceps_curl,164.5977568874161,179.1982948263254,172.95292621907709,0
biceps_curl,164.33984686607457,179.19025786467796,172.65730537497495,0
biceps_curl,164.10643939608767,179.19619806504534,172.85881160385586,0
biceps_curl,163.47978082097268,179.5087424347234,172.62508812219082,0
biceps_curl,163.33346192693057,179.43875837019542,172.4526548685838,0
biceps_curl,162.90040980343676,179.385369032434,172.38302898821428,0
biceps_curl,161.32054340875467,179.32923095162832,171.9555947408052,0
biceps_curl,160.46524924783387,179.24020106996866,170.73317718104056,0
biceps_curl,157.16734400468948,179.40834601065376,170.3544580602503,0
biceps_curl,151.91473112166005,178.78270871624403,170.00285754460754,0
biceps_curl,146.38354211133534,178.33117787504676,169.10731563274624,0
biceps_curl,139.0912542610679,178.1388592345578,168.82460647674097,0
biceps_curl,138.08052769982498,178.01332233817374,168.8169539964446,0
biceps_curl,131.5873840487946,178.17903139144383,169.00282787460242,0
biceps_curl,111.03039794780948,178.40738381540132,168.94593933154863,0
biceps_curl,94.45376121208281,178.43583806091976,169.00895563918158,0
biceps_curl,77.36548619602011,178.61931374334375,168.96376826620295,0
biceps_curl,76.73639583651533,178.67831105592512,168.93226957238716,0
biceps_curl,67.33973165925929,178.78684494949724,168.8980671360603,0
biceps_curl,58.06401815941183,178.8355916108544,168.81954755317574,0
biceps_curl,49.69807068234193,178.93659830931998,168.81130230676692,0
biceps_curl,44.7028803989393,179.20425315621432,168.6130826938254,0
biceps_curl,45.118508994121925,179.39029151889795,168.5820097997189,0
biceps_curl,39.810788315862986,179.2636430661635,168.76443187482334,0
biceps_curl,36.216512092954474,179.47396574718377,169.27254533394728,0
biceps_curl,32.40765735501483,179.80398679773288,169.80572337989904,0
biceps_curl,27.89830453473164,179.79264850547352,170.22736258830756,0
biceps_curl,26.59353908439972,179.92811663662602,169.63123575766997,0
biceps_curl,24.401641883128292,179.91655260257184,169.2864320149823,0
biceps_curl,22.88117629535867,179.87654491930599,169.59330278143506,0
biceps_curl,22.333608047913764,179.98834003478868,169.81705846072398,0
biceps_curl,21.645030961601858,179.54378582289382,169.86843212123745,0
biceps_curl,20.671969726503367,179.04697941985677,169.8756850254819,0
biceps_curl,20.940578440394425,179.33801699749822,169.97004324433414,0
biceps_curl,21.02396187489672,179.41424048365494,170.1658339986934,0
biceps_curl,21.50535539167783,179.68479634970257,170.08096255215975,0
biceps_curl,23.93525271887521,179.9135879874212,169.90676762558104,0
biceps_curl,25.885171943162458,179.59761691102227,170.1101831230505,0
biceps_curl,29.99343037923442,179.408950335966,169.86859710582533,0
biceps_curl,35.92951928223209,179.90924158113867,169.39066343932802,0
biceps_curl,41.49995046736316,179.91748108662586,168.8504765006711,0
biceps_curl,48.45881081294397,179.88167701056082,169.33078522179045,0
biceps_curl,50.69444274707924,179.96779797068882,168.71687000471294,0
biceps_curl,58.54852988423805,179.48342343858639,168.3440391705399,0
biceps_curl,67.50811589412018,178.868860286249,167.76696969813244,0
biceps_curl,75.03983596974122,178.72224335402308,167.60424650735953,0
biceps_curl,88.24307552571901,178.6210495140164,167.751388448995,0
biceps_curl,91.59455032032008,178.6981763258958,168.36897031019984,0
biceps_curl,105.11660022383579,178.20868289086215,168.50051278530407,0
biceps_curl,122.42536775978203,177.87382993024968,169.21565406429127,0
biceps_curl,133.0945503687724,177.84404821818856,168.9717187455512,0
biceps_curl,140.9909389917988,177.45891279635393,169.69885067427884,0
biceps_curl,141.4641369610938,177.32162111033168,170.40762083653524,0
biceps_curl,146.62718311977875,177.40233966484132,170.6389417046518,0
biceps_curl,150.45087582353923,177.3186466742591,171.11368909074514,0
biceps_curl,154.62720116159736,177.5374030156553,171.77931461069747,0
biceps_curl,157.4709204019418,178.07528851695696,172.42136791562356,0
biceps_curl,158.8804024649369,178.28705656407809,172.36271343117912,0
biceps_curl,159.6241849659822,178.00063147912527,171.82448893804477,0
biceps_curl,160.65753698275577,178.00722050243584,171.2934686252037,0
biceps_curl,162.21710283243314,177.57595105145919,170.84985077433882,0
biceps_curl,163.8944588489892,178.24869725757685,171.915788113337,0
biceps_curl,164.16372118855017,177.977183495086,172.1620516838958,0
biceps_curl,164.2925108750374,178.19242351749028,172.28257429294786,0
biceps_curl,164.86401823097947,178.32931723708765,172.52871286194593,0
biceps_curl,164.8067153294046,177.97721405233347,173.25787177827115,0
biceps_curl,164.79337917129277,177.99787301001314,173.09303363811676,0
biceps_curl,164.9041257062056,177.8514003459734,172.88915123644867,0
biceps_curl,165.25047431344154,178.0818088606975,172.75667738701364,0
biceps_curl,165.58605159243422,178.04864622178158,172.00248270963365,0
biceps_curl,165.16158503309808,178.2783554938578,171.45674727811763,0
biceps_curl,164.14919703555307,178.1504151512499,170.9902495923267,0
biceps_curl,163.55388292010687,178.08684098958707,170.69273181141438,0
biceps_curl,161.90742070420217,177.97927773562415,170.48894012596134,0
biceps_curl,157.98780963641133,177.8696949923766,170.42004292483207,0
biceps_curl,154.3448706305681,177.715161564969,169.1236216977798,0
biceps_curl,148.9909499302947,177.6758370265332,169.67595026393306,0
biceps_curl,147.97983689645176,177.42792772978456,170.38931260216003,0
biceps_curl,141.81131164977344,177.83285796492075,171.13699067075385,0
biceps_curl,134.21586020137198,178.38088306310087,171.76155706238268,0
biceps_curl,126.40022739377511,178.58683290369783,169.74766849142193,0
biceps_curl,108.73195088676489,178.6766264339366,169.2701848339303,0
biceps_curl,105.78516925175536,178.69634216905197,168.51376636312986,0
biceps_curl,88.65113508396188,178.53436686960325,168.54824340303446,0
biceps_curl,70.49773129392682,178.73261136058557,169.02607281510848,0
biceps_curl,63.41484808239164,178.60477033338634,168.85200650286583,0
biceps_curl,55.21942107241519,178.49127591132898,168.34516113671097,0
biceps_curl,54.14429845424357,178.4567749051839,168.25055202282212,0
biceps_curl,47.36805774642741,178.52813473075466,167.56361123407447,0
biceps_curl,44.12758890562301,178.92364031809714,167.4220310667364,0
biceps_curl,42.26770507088092,179.20467007645422,167.10961092593445,0
biceps_curl,35.86260245300833,178.9457569870049,167.21461965605212,0
biceps_curl,34.75214830328613,179.22811072441758,167.03550212304654,0
biceps_curl,32.62158862187345,179.59883598140897,167.3841517658195,0
biceps_curl,29.779098913095343,179.90668025041322,167.98363805579456,0
biceps_curl,26.276318603598813,179.6517384808299,168.5608472731718,0
biceps_curl,22.672797634654042,179.7363730381251,169.41525117437848,0
biceps_curl,21.744457684649586,179.81981440760154,170.36043115700352,0
biceps_curl,20.661607674731158,179.9835898822743,170.47681663451309,0
biceps_curl,18.83157755873733,179.64747234193126,170.8739545356145,0
biceps_curl,17.53797656688763,179.58662520654846,171.06913762658925,0
biceps_curl,17.918371022642155,179.65744155051254,171.60946414693373,0
biceps_curl,18.17969318836388,179.7723346680058,171.97352038749057,0
biceps_curl,18.452018875095817,179.94765823308862,172.2583478810592,0
biceps_curl,20.79938255018081,179.8759918897879,172.72614957637,0
biceps_curl,23.873114732908547,179.6495309562729,172.65862062879052,0
biceps_curl,26.014583549941584,179.66654557157014,172.59746379202215,0
biceps_curl,26.885059339876666,179.74278096652745,172.48464069105003,0
biceps_curl,29.77092156842602,179.6127019667359,172.00370215151153,0
biceps_curl,35.01418322314147,179.7358388373791,170.9258895271208,0
biceps_curl,40.79285326857232,179.61853415582598,170.38975970109902,0
biceps_curl,46.46673855951032,179.90204340279652,170.28495989318105,0
biceps_curl,48.09954440442565,179.9531390505254,170.5024048609651,0
biceps_curl,57.94292430819364,179.48932857808606,170.3572765363832,0
biceps_curl,67.49547174868553,179.108796543096,169.77401612677187,0
biceps_curl,72.12042653880104,179.20225150542853,169.87237524701885,0
biceps_curl,73.04122547348307,179.2122821050397,169.8720061729228,0
biceps_curl,81.56528664750306,179.03683090609115,169.84231028312172,0
biceps_curl,93.01444773881842,178.63960703158622,169.54615996656068,0
biceps_curl,106.89411339407697,178.6023574985522,169.5440718019285,0
biceps_curl,121.34656623224703,178.53905666654813,168.91265005166187,0
biceps_curl,123.17161167838113,178.530250299794,168.52123795085404,0
biceps_curl,131.46856105159054,178.3864443645617,168.52793220267336,0
biceps_curl,137.484789170451,178.20101296802747,168.56312139232264,0
biceps_curl,142.76554700624425,178.04389291926373,168.68569286278927,0
biceps_curl,147.70833222232207,177.77602905381187,168.96326760185605,0
biceps_curl,148.49972287876219,177.65253298314306,169.12091588789383,0
biceps_curl,152.0193402188499,177.720109283823,169.46122142523063,0
biceps_curl,155.86771456761306,177.46632896480557,169.8622847182669,0
biceps_curl,158.70990544994896,177.60285258380378,171.6524261486181,0
biceps_curl,160.8755135192323,178.26399746733352,171.8652442874002,0
biceps_curl,161.74919051392015,178.6943527245924,172.3500517235883,0
biceps_curl,162.63582942872307,178.7103811565231,172.19926736343425,0
biceps_curl,164.04279042199326,178.81548558493606,172.55744853666292,0
biceps_curl,164.6788797689902,178.60937726676468,172.51782561283576,0
biceps_curl,165.48509153783021,178.603882797757,171.88534502824243,0
biceps_curl,165.78894589856006,178.68918466031897,171.7591026476548,0
biceps_curl,166.34840855020065,178.75327988468953,171.16948941221415,0
biceps_curl,166.42855685210776,178.78562785379088,170.71584484817905,0
biceps_curl,166.1987484730803,178.32427271507424,169.6278691744725,0
biceps_curl,165.95429198335069,177.86521592988623,168.74123915938932,0
biceps_curl,179.0283255053966,171.9820918849864,177.18539040947073,0
biceps_curl,178.82268909371484,172.38156944913354,176.36568239068984,0
biceps_curl,177.3340218056138,173.02625972980147,177.59755626497105,0
biceps_curl,176.27210898030566,172.93358083523583,178.00847609328775,0
biceps_curl,175.56115642312415,174.25203870552588,179.74138955634083,0
biceps_curl,174.47200080898247,174.1878901501641,179.07318021124863,0
biceps_curl,167.99175445067087,173.51834946124418,178.01655575561986,0
biceps_curl,141.07357107469326,173.27369422262458,177.797980065328,0
biceps_curl,64.16609188063421,173.70729701543436,178.80173939400325,0
biceps_curl,31.980213064349655,173.34706004496778,178.341607097926,0
biceps_curl,27.1993265295846,173.691555612618,178.7102490521628,0
biceps_curl,21.499577562715633,173.69077375061966,177.94765732577483,0
biceps_curl,16.610921892576478,173.67756649127065,177.79982670204765,0
biceps_curl,11.990142606201172,173.17702736897195,177.18829046520872,0
biceps_curl,10.575262348928193,172.69017975954347,177.24977347805816,0
biceps_curl,10.59811450499846,172.51806113853175,177.3428660769728,0
biceps_curl,10.94390148732638,173.0993833798491,177.82078800744898,0
biceps_curl,11.292788216962267,173.5331685131041,178.3263233398453,0
biceps_curl,11.556545250561944,173.76460410302164,178.6629049594289,0
biceps_curl,12.349279708375537,173.9528763587463,179.03292030418882,0
biceps_curl,12.846562189992783,174.0735978256786,179.05189274228542,0
biceps_curl,13.011511879635641,174.0209594729787,178.78687132712787,0
biceps_curl,13.204965455284439,173.96556401052408,178.6379766842463,0
biceps_curl,13.709682941379748,173.96209912548304,178.61845417244655,0
biceps_curl,13.687316839430055,174.1103128426421,178.6566755338921,0
biceps_curl,13.542845108463288,174.11418051363196,178.5932471990398,0
biceps_curl,13.399264472691335,174.23373815470114,178.69062649213447,0
biceps_curl,13.194771266309337,174.34609310751156,178.79656594972883,0
biceps_curl,13.002923136245673,174.3550995847577,178.87896194670387,0
biceps_curl,12.939040708471575,174.29145760291684,178.7960472747058,0
biceps_curl,12.85266504429218,174.22629857212516,178.67297244597754,0
biceps_curl,12.813308109788938,174.19622121550816,178.6144425086105,0
biceps_curl,12.826804964227223,174.19700676848527,178.57798888685534,0
biceps_curl,12.786848015381148,174.1873440507247,178.53760587036487,0
biceps_curl,12.715138838166355,174.14520944958548,178.48001754751635,0
biceps_curl,12.663521543334696,174.11161091032156,178.44948990412615,0
biceps_curl,12.649787924991875,174.05158020850666,178.40587165410173,0
biceps_curl,12.65124118882448,174.05418657925887,178.4342570260978,0
biceps_curl,12.581505378281387,174.09917038946827,178.60038941137876,0
biceps_curl,12.34683259473888,174.0437557220192,178.68060646903146,0
biceps_curl,12.211888921577629,174.0053004786348,178.77525314342387,0
biceps_curl,12.069625262610161,173.93411405461202,178.77085824296802,0
biceps_curl,12.013086568838915,173.81424820858552,178.6270907339037,0
biceps_curl,12.020786052423805,173.776779088771,178.5246772754842,0
biceps_curl,12.190352710410155,173.78470076203047,178.487818341487,0
biceps_curl,12.303386431176872,173.73633429632363,178.41125722427904,0
biceps_curl,12.458790860720145,173.70857970711546,178.31328020015872,0
biceps_curl,12.30370253730477,173.66811839211422,178.2817916395197,0
biceps_curl,11.842924990525702,173.59258930178592,178.27164621244086,0
